activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
2022_12_bev_061,bev_061,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,2395.1,kwh
2022_12_bev_060,bev_060,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,8.81,kwh
2022_12_bev_059,bev_059,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.47,kwh
2022_12_bev_057,bev_057,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.88,kwh
2022_12_bev_056,bev_056,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,57.44,kwh
2022_12_bev_055,bev_055,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,44.21,kwh
2022_12_bev_054,bev_054,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,43.97,kwh
2022_12_bev_053,bev_053,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,23.35,kwh
2022_12_bev_052,bev_052,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,495.24,kwh
2022_12_bev_051,bev_051,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,57.75,kwh
2022_12_bev_050,bev_050,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,5643.12,kwh
2022_12_bev_049,bev_049,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,721.14,kwh
2022_12_bev_048,bev_048,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,71140.58,kwh
2022_12_bev_047,bev_047,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,57.78,kwh
2022_12_bev_046,bev_046,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.2,kwh
2022_12_bev_045,bev_045,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,11925.78,kwh
2022_12_bev_043,bev_043,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,8655.39,kwh
2022_12_bev_042,bev_042,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1914.64,kwh
2022_12_bev_041,bev_041,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,36620.43,kwh
2022_12_bev_040,bev_040,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,297.29,kwh
2022_12_bev_039,bev_039,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,66.57,kwh
2022_12_bev_038,bev_038,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.23,kwh
2022_12_bev_037,bev_037,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,717.47,kwh
2022_12_bev_036,bev_036,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,360.08,kwh
2022_12_bev_035,bev_035,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,38.01,kwh
2022_12_bev_034,bev_034,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,51.49,kwh
2022_12_bev_033,bev_033,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1885.48,kwh
2022_12_bev_032,bev_032,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,5.84,kwh
2022_12_bev_031,bev_031,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,25.22,kwh
2022_12_bev_029,bev_029,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,19.32,kwh
2022_12_bev_028,bev_028,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,103.83,kwh
2022_12_bev_026,bev_026,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,41.44,kwh
2022_12_bev_025,bev_025,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1091.6,kwh
2022_12_bev_024,bev_024,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,8285.45,kwh
2022_12_bev_023,bev_023,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,12.94,kwh
2022_12_bev_022,bev_022,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,12.15,kwh
2022_12_bev_021,bev_021,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.51,kwh
2022_12_bev_020,bev_020,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,44.85,kwh
2022_12_bev_019,bev_019,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,13.47,kwh
2022_12_bev_018,bev_018,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,47.7,kwh
2022_12_bev_017,bev_017,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,606.31,kwh
2022_12_bev_016,bev_016,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,11.69,kwh
2022_12_bev_015,bev_015,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.03,kwh
2022_12_bev_014,bev_014,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,139.86,kwh
2022_12_bev_013,bev_013,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,68952.38,kwh
2022_12_bev_012,bev_012,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,957.19,kwh
2022_12_bev_011,bev_011,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.88,kwh
2022_12_bev_010,bev_010,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,893.1,kwh
2022_12_bev_009,bev_009,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,7.57,kwh
2022_12_bev_008,bev_008,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.66,kwh
2022_12_bev_007,bev_007,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1343.04,kwh
2022_12_bev_006,bev_006,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.49,kwh
2022_12_bev_004,bev_004,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,3073.36,kwh
2022_12_bev_003,bev_003,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.15,kwh
2022_12_bev_002,bev_002,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,0.43,kwh
2022_12_bev_001,bev_001,"[40.73061,-73.935242]",2022-12,2,grid-region-location-based,NYCW,carbon_accounting_demo,63.09,kwh
2022_11_gas_265,gas_265,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,429.73,gal
2022_11_gas_264,gas_264,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,16720.95,gal
2022_11_gas_263,gas_263,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6763.63,gal
2022_11_gas_262,gas_262,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4484.41,gal
2022_11_gas_261,gas_261,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2588.97,gal
2022_11_gas_260,gas_260,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,95.17,gal
2022_11_gas_259,gas_259,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,22.57,gal
2022_11_gas_258,gas_258,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,10.62,gal
2022_11_gas_257,gas_257,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.75,gal
2022_11_gas_256,gas_256,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,105.26,gal
2022_11_gas_255,gas_255,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,129.84,gal
2022_11_gas_254,gas_254,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,50.28,gal
2022_11_gas_253,gas_253,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.47,gal
2022_11_gas_252,gas_252,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6.37,gal
2022_11_gas_251,gas_251,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.73,gal
2022_11_gas_250,gas_250,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,22.38,gal
2022_11_gas_249,gas_249,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6150.16,gal
2022_11_gas_248,gas_248,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,9.05,gal
2022_11_gas_247,gas_247,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,45.22,gal
2022_11_gas_246,gas_246,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4756.64,gal
2022_11_gas_245,gas_245,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.18,gal
2022_11_gas_244,gas_244,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,362.03,gal
2022_11_gas_243,gas_243,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,65.2,gal
2022_11_gas_242,gas_242,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,25.73,gal
2022_11_gas_241,gas_241,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,22.62,gal
2022_11_gas_240,gas_240,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2.0,gal
2022_11_gas_239,gas_239,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8344.69,gal
2022_11_gas_238,gas_238,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6352.29,gal
2022_11_gas_237,gas_237,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12506.19,gal
2022_11_gas_236,gas_236,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,11849.16,gal
2022_11_gas_235,gas_235,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,71.28,gal
2022_11_gas_234,gas_234,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7338.18,gal
2022_11_gas_233,gas_233,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4450.99,gal
2022_11_gas_232,gas_232,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,392.62,gal
2022_11_gas_231,gas_231,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5738.88,gal
2022_11_gas_230,gas_230,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,11791.25,gal
2022_11_gas_229,gas_229,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6126.99,gal
2022_11_gas_228,gas_228,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,16.75,gal
2022_11_gas_227,gas_227,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4.0,gal
2022_11_gas_226,gas_226,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,418.55,gal
2022_11_gas_225,gas_225,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,27.12,gal
2022_11_gas_224,gas_224,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,412.7,gal
2022_11_gas_223,gas_223,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,163.82,gal
2022_11_gas_222,gas_222,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,26.51,gal
2022_11_gas_221,gas_221,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.18,gal
2022_11_gas_220,gas_220,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.29,gal
2022_11_gas_219,gas_219,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,162.67,gal
2022_11_gas_218,gas_218,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,44.13,gal
2022_11_gas_217,gas_217,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,15.85,gal
2022_11_gas_216,gas_216,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,127.18,gal
2022_11_gas_215,gas_215,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,186.76,gal
2022_11_gas_214,gas_214,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6.71,gal
2022_11_gas_213,gas_213,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,35.29,gal
2022_11_gas_212,gas_212,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,11.05,gal
2022_11_gas_211,gas_211,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2326.0,gal
2022_11_gas_210,gas_210,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,41.2,gal
2022_11_gas_209,gas_209,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,866.27,gal
2022_11_gas_208,gas_208,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12.56,gal
2022_11_gas_207,gas_207,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,18.35,gal
2022_11_gas_206,gas_206,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.32,gal
2022_11_gas_205,gas_205,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,39.17,gal
2022_11_gas_204,gas_204,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.97,gal
2022_11_gas_203,gas_203,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,36.33,gal
2022_11_gas_202,gas_202,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,17.89,gal
2022_11_gas_201,gas_201,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13.14,gal
2022_11_gas_200,gas_200,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,19.89,gal
2022_11_gas_198,gas_198,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,10.71,gal
2022_11_gas_197,gas_197,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,91.53,gal
2022_11_gas_196,gas_196,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,41.25,gal
2022_11_gas_195,gas_195,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,36.92,gal
2022_11_gas_194,gas_194,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,30.57,gal
2022_11_gas_193,gas_193,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,67.88,gal
2022_11_gas_192,gas_192,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2.19,gal
2022_11_gas_191,gas_191,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,37.8,gal
2022_11_gas_190,gas_190,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6.72,gal
2022_11_gas_189,gas_189,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,22.07,gal
2022_11_gas_188,gas_188,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,41.13,gal
2022_11_gas_187,gas_187,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.78,gal
2022_11_gas_186,gas_186,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,10437.66,gal
2022_11_gas_185,gas_185,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4.98,gal
2022_11_gas_184,gas_184,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.12,gal
2022_11_gas_183,gas_183,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4.46,gal
2022_11_gas_182,gas_182,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.71,gal
2022_11_gas_181,gas_181,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,109.01,gal
2022_11_gas_180,gas_180,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.47,gal
2022_11_gas_179,gas_179,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,63.86,gal
2022_11_gas_178,gas_178,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.11,gal
2022_11_gas_177,gas_177,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,27.63,gal
2022_11_gas_175,gas_175,"[40.73061,-73.935242]",2022-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5.63,gal
